Target,Candidate,Correlation_All,High_Vol_Count,Correlation_High_Vol,Distance
ASST,SST,0.15088193786492285,12,0.5273239071757053,1
AVGO,ANGO,0.17574896782140223,19,0.38594392494474417,1
AVGO,AUGO,0.12728385529351807,9,0.2085008190190215,1
AVGO,AVO,-0.10429904054893667,19,0.13916675943027043,1
AVGO,EVGO,0.2520958923687767,19,0.6211571471335952,1
AVGO,AGO,0.12676550304188752,19,0.375741313886688,1
AAL,AAPL,0.4619383862776224,13,0.7945542866117874,1
AAL,ABL,0.28168375065711054,13,0.4768083828414033,1
AAL,AMAL,0.5143846613654439,13,0.567067327101957,1
AAL,ANL,0.06568941877996481,13,0.023215782316030834,1
AAL,AVL,0.34956637538788277,13,0.6239068017831212,1
AAL,PAL,0.32144303446066036,13,0.6854303954190576,1
AAL,UAL,0.8583450474921769,13,0.9632267407721284,1
AAL,AA,0.5010727356526059,13,0.7778514767258378,1
AAL,AAP,0.1813922198859599,13,0.5001237416025553,1
AAL,AFL,0.22396003686813515,13,0.6086918305499103,1
AAL,AGL,0.020642811496857632,13,-0.2930473625821384,1
AAL,AHL,-0.030950399183022684,6,-0.31083010011018497,1
AAL,AL,0.5094895073772832,13,0.8284951704460304,1
AAL,ALL,0.12755472622710454,13,0.39769518298336076,1
AAL,ARL,0.17316160425099408,13,0.4703482771094562,1
AAL,AVAL,0.17341646435889307,13,0.4546314958952611,1
AAL,AXL,0.4458368662739244,13,0.8391145928707392,1
AAL,CAL,0.5186619975268572,13,0.8885181494787937,1
AAL,DAL,0.8590706981553757,13,0.9811149454447545,1
AAL,GAL,0.5424459342893931,13,0.8044463351252276,1
AAL,HAL,0.33410017568059464,13,0.6616427711433567,1
AAL,RAL,0.2927191981210971,4,-0.5474004130086502,1
AAL,TAL,0.03882760577142705,13,0.005451753616796225,1
AAL,VAL,0.36162178230671516,13,0.5229582042720899,1
AAL,WAL,0.5616398222479794,13,0.800744382760371,1
OPEN,OGEN,0.017170983908164104,17,0.13861108460977095,1
OPEN,PEN,0.03240853922552778,17,0.039548883451918704,1
TSLS,SLS,-0.1515905509072634,18,0.07333557559483601,1
TSLS,TLS,-0.2431489422795404,18,-0.32086940506248685,1
TSLS,TPLS,-0.03245086450168318,18,-0.08064546057119716,1
TSLS,TGLS,-0.35885849850800305,18,-0.2806772543748964,1
TSLS,TSLX,-0.32277489856950403,18,-0.33402505719967934,1
IBIT,IBIO,0.17898027693228152,14,0.3470479441222189,1
IBIT,ILIT,0.2674298411423884,14,0.47509137928793177,1
IBIT,XBIT,0.17664144170968596,14,-0.47213786466431806,1
IBIT,BIT,0.18983609985177935,14,0.30934180227498975,1
IBIT,EBIT,0.3985425810448891,14,0.24667034167245458,1
RIVN,FIVN,0.3129457320826458,18,-0.11529203338719875,1
RIVN,LIVN,0.036497444115417374,18,-0.45822964326316734,1
RIVN,DIVN,0.21063601548388644,10,0.3838166694661773,1
DUST,DTST,-0.04545973530840959,29,-0.03895736932337912,1
DUST,DUOT,-0.17091924597284336,29,-0.30622777464916084,1
DUST,DXST,-0.07995954843785882,26,0.0007494897959259842,1
DUST,OUST,-0.05822443375564218,29,-0.23283544720431318,1
DUST,AUST,-0.5551774724019682,29,-0.7550183369169201,1
DUST,DPST,0.020258734371792694,29,0.030390361344782197,1
DUST,JUST,-0.20175076264605415,29,-0.3453381287881673,1
DUST,MUST,-0.05717669364567443,29,-0.10943986497875943,1
DUST,UST,0.005866801008250272,29,0.2877939218934287,1
QQQ,CQQQ,0.5134380476804026,13,0.7955262289389414,1
TRIB,TRIN,0.09454111103052569,13,-0.018618400935521816,1
TRIB,TRIP,0.08890661179481571,13,-0.08618569981752257,1
TRIB,TRMB,0.03334359455634077,13,-0.21980079302854463,1
NFLX,FLX,-0.05791489719282456,14,0.22744897855346555,1
NFLX,MFLX,-0.060543639120523296,14,-0.06869631472554605,1
NFLX,OFLX,0.01252659354223509,14,-0.18842538534265846,1
NFLX,JFLX,0.052821913881760676,2,-1.0,1
NFLX,XFLX,0.42778661732165035,14,0.31626503758886093,1
CGC,BGC,0.16986275989094674,17,0.11670307899255977,1
CGC,CAC,0.22622871690471696,17,0.23193355066818314,1
CGC,CBC,0.055792015674992625,0,,1
CGC,CCC,0.2568503605551973,17,0.34557113047687915,1
CGC,CCG,-0.008362819070993352,17,-0.30891966699102236,1
CGC,CDC,0.1709754912975813,17,0.06389504397750806,1
CGC,CG,0.18404629616545284,17,-0.12191030149375115,1
CGC,PGC,0.22927235651113553,17,0.14376186888475617,1
CGC,RGC,-0.004965960395319147,17,-0.34615344200495446,1
CGC,SGC,0.14276896208489764,17,0.05810952372744355,1
CGC,CC,0.23242145142596324,17,-0.27855422451830947,1
CGC,CMC,0.2098806646119593,17,-0.01333618644509539,1
CGC,CNC,-0.022525721103169655,17,0.18847088317037555,1
CGC,CRC,0.16334872238831682,17,-0.06805138115985926,1
CGC,GCC,0.11973017178695189,17,-0.09041688154419515,1
CGC,IGC,0.2340927600070515,17,0.3031530136987952,1
CGC,KGC,0.012153577788888606,17,0.08467522304153219,1
CGC,MGC,0.2433013836412867,17,-0.2032368247805158,1
PLTR,DLTR,0.1038937687748299,18,0.42532564956663127,1
PLTR,KLTR,0.3097231518685349,18,0.6231548528398954,1
PLTR,PLMR,0.1703804511528241,18,0.14079106836301564,1
PLTR,PLTK,0.1459965024995223,18,0.4682825248585169,1
PLTR,PLUR,0.09990624712975604,18,0.04395838423919093,1
PLTR,PMTR,0.27701126225080325,9,0.41826082641351225,1
PLTR,PSTR,0.5514555434294854,18,0.5472128774767028,1
PLTR,FLTR,0.3481144596553272,18,0.4504956714516071,1
PLTR,GLTR,0.06707096656974709,18,0.4414946076594899,1
AMZN,ALZN,-0.005041384889167761,15,-0.23340710179394003,1
AMZN,AMGN,0.085729733846258,15,0.05841563558395872,1
AMZN,AZN,0.04563324608501684,15,-0.12574122212342778,1
AMZN,AIZN,0.16954231367615794,15,0.04642017686820237,1
AMZN,AMN,0.26670505889764856,15,0.7878790142517421,1
AMZN,AMZE,0.13184399040247632,15,0.01076742861418005,1
RGTI,RGTIW,,0,,1
RGTI,RMTI,0.23217248278055921,14,0.06122072865959233,1
NVD,AVD,-0.03462814739754393,18,-0.44989264825454667,1
NVD,FVD,-0.18843318115424526,18,-0.5042345237324963,1
NVD,NAD,-0.1821192480075076,18,-0.433777039815885,1
NVD,NGD,-0.15714557308924157,18,-0.5605569895431682,1
NVD,NVO,-0.14788393479578024,18,-0.4187693541172609,1
NVD,NVR,-0.02585215337647247,18,-0.3297609308647396,1
NVD,NVS,0.10318137267896473,18,0.029719671717593727,1
T,GT,0.07984862503589062,15,0.25897787877496764,1
T,PT,-0.05712720778586685,15,0.04039613882393565,1
T,TC,0.06797812137460674,15,0.23811815229976,1
T,TH,0.01805609433391596,15,0.4292659191727579,1
T,TW,0.3573107941073938,15,0.6206158802328361,1
T,XT,0.021587773472552533,15,-0.31133264268686367,1
T,Z,0.08426943961838758,15,0.092771814731166,1
T,A,0.03095022833513626,15,0.08581360833630707,1
T,B,0.1089774487322354,15,-0.10298584701130722,1
T,C,0.13038047318303475,15,0.3852734563725954,1
T,D,0.4457637920409489,15,0.46183135285052584,1
T,DT,0.08371769656745541,15,0.16445134997039657,1
T,E,0.10031923963439829,15,0.03670797225891855,1
T,ET,0.06210086924773787,15,0.17942004418560667,1
T,F,0.13793943780117682,15,0.4900250630519404,1
T,FT,0.20851963160086825,15,0.011438015599810654,1
T,G,0.18642452761405778,15,0.022896201908017593,1
T,H,0.023745517717860088,15,-0.029781607771776544,1
T,IT,0.10112066368931003,15,0.282647934397054,1
T,J,0.02594762841999728,15,0.09696928095449744,1
T,KT,0.23290701303331776,15,-0.11491944345948375,1
T,L,0.3699438447432224,15,0.3161738674731232,1
T,M,0.024355905245107896,15,0.007119734099430495,1
T,MT,0.03944437874042389,15,-0.6126007140846246,1
T,O,0.3903326585485335,15,0.05736760044294305,1
T,Q,-0.1903036392813465,1,,1
T,R,0.03699265334010179,15,0.2626374110955386,1
T,S,0.06564753375299637,15,0.042256408662556845,1
T,ST,0.02482907384581587,15,-0.05837232182673901,1
T,TD,0.18729959587800285,15,0.3307203745672826,1
T,TE,-0.1172701838427135,15,-0.23873073953018317,1
T,TG,0.1257779085587761,15,0.28066865532471413,1
T,TK,0.02250556427732659,15,-0.3816424254238131,1
T,TM,0.08737600599150439,15,0.2760107900413933,1
T,TR,0.1976965795748238,15,0.2568666971241804,1
T,TS,0.06162413884950686,15,0.08604727859062676,1
T,TT,0.010061166931706972,15,0.1207251907476894,1
T,TU,0.3239342199018036,15,-0.03840834158743634,1
T,TV,0.08751943452169657,15,-0.05728871206940176,1
T,TX,0.0971842095105045,15,-0.31219437362722546,1
T,TY,0.11381443096800054,15,0.16682538833155997,1
T,U,-0.04520416592267404,15,-0.32719826324001877,1
T,V,0.3447486403560926,15,0.49663047054399384,1
T,VT,0.12690493281318005,15,-0.015312941548556395,1
T,W,-0.007924914109807094,15,0.1975741819768677,1
T,WT,0.09869440877817104,15,0.431733909662321,1
HIHO,HIPO,-0.00623422914135504,19,-0.10138020785225144,1
BITO,BITF,0.4988074503462662,19,0.675947501692593,1
BITO,IBTO,-0.11590559597508261,19,-0.2041719034174533,1
BITO,NITO,0.1034604905157724,19,0.27139278456347615,1
BITO,BIO,0.21556997172940234,19,0.314582029955081,1
BITO,BTO,0.28324374398138075,19,0.3868898202436247,1
MARA,MAMA,0.19422266157722073,13,-0.22493341155658592,1
MARA,MAR,0.37429204268912997,13,0.49632327095676754,1
MARA,MIRA,0.04332922296172828,13,-0.16866653467090736,1
MARA,TARA,0.27419425486356536,13,0.21749409767847774,1
MARA,GARA,-0.07482614390484098,0,,1
MARA,MAA,0.11081535186298593,13,0.5505802903394987,1
MARA,MAIA,0.16778933785913114,13,0.30980525500324874,1
MARA,MTRA,0.33510882952797943,5,-0.06503392899011154,1
CMCSA,CMCSV,0.6800940174054275,0,,1
CMCSA,CMSA,0.19824811149913574,15,0.002217285214080416,1
ABEV,ABEO,0.02607139356316312,14,0.43245780987066407,1
ABEV,ABVE,-0.1013752253588802,14,0.1376577609589335,1
ABEV,ABBV,0.19780998206381326,14,0.26134969576967787,1
ABEV,SBEV,0.010141541985006915,14,-0.003819221378334411,1
BITF,BIAF,0.042760502494436976,15,0.23601177161807682,1
BITF,BTF,0.4996472099647566,15,0.10462659831881659,1
BAC,BFC,0.4332201510973631,14,0.7402899242427353,1
BAC,BGC,0.5398419129226915,14,0.7622664569293026,1
BAC,BNC,-0.002706154289447299,14,0.015092867592209838,1
BAC,BVC,0.038480037745489235,14,-0.017520164210550925,1
BAC,CAC,0.562620459419313,14,0.8090244158715062,1
BAC,IAC,0.4154240374656215,14,0.644171529187065,1
BAC,IBAC,0.11999238295794835,14,0.18882848339211272,1
BAC,SBAC,0.032588393606384054,14,-0.12026557942349231,1
BAC,BA,0.49672059807004126,14,0.8743012813954872,1
BAC,BAH,0.09188268401294215,14,-0.046468187660959136,1
BAC,BAK,0.22289910738238058,14,0.23759932615398136,1
BAC,BANC,0.6266836473271364,14,0.7990980851650874,1
BAC,BAP,0.3820022067545184,14,0.5172101789300237,1
BAC,BAX,0.28173266180207085,14,0.6635141355679405,1
BAC,BBC,0.42099276004124925,14,0.6469571343463518,1
BAC,BC,0.5484436894342256,14,0.7433445148346565,1
BAC,BCC,0.4064134325822879,14,0.6363324910630971,1
BAC,BDC,0.6375329282662732,14,0.8578030640719326,1
BAC,BHC,0.2747454498896401,14,0.7174674092856382,1
BAC,BOC,0.24511558963456415,14,0.5521920784335909,1
BAC,BRC,0.38675517091089556,14,0.6255426824050546,1
BAC,BSAC,0.2889252848024885,14,0.46365103744125324,1
BAC,BTC,0.21771195655782258,14,0.2758996230330835,1
BAC,BXC,0.3756064612699064,14,0.53809491863064,1
BAC,DAC,0.39983132831937246,14,0.7282798864723823,1
BAC,LAC,0.1125005606565838,14,0.4154406146056211,1
BAC,MAC,0.5569288201715066,14,0.7573047763192274,1
BAC,NAC,0.1414997011990334,14,0.09195250704652612,1
BAC,PAC,0.2259383273892054,14,0.4073207071969883,1
BAC,RAC,0.18447783329478215,7,0.4842843918714826,1
BAC,TAC,0.2800891208321189,14,0.7967297546548544,1
BAC,VAC,0.42310968018488726,14,0.6957073179431537,1
MU,BU,0.520757149556937,2,-1.0,1
MU,EU,0.2661666300436724,11,0.5342969690646213,1
MU,MB,0.05074115549337232,8,-0.7040062842069652,1
MU,MQ,0.16345966216058627,11,0.9274342685919992,1
MU,AU,0.19434873965795624,11,0.8744797638708808,1
MU,CMU,0.1298268299622932,11,-0.10430368851993722,1
MU,LU,0.3411806810716461,11,0.6981833121381454,1
MU,M,0.37879032915793237,11,0.7599856195179098,1
MU,MA,0.2693643959608807,11,0.7505603410537265,1
MU,MC,0.5092501784295067,11,0.7338988975119585,1
MU,MD,0.16627997912943074,11,0.44406220328094054,1
MU,MDU,0.20569492522824795,11,0.5109360205088986,1
MU,MG,0.3118386037951341,11,0.5869587563998115,1
MU,MH,0.012190438883648609,5,0.7443513176752935,1
MU,MI,0.13358520418580053,11,0.43968023314837684,1
MU,MJ,0.11289486894760205,11,-0.07161353167699444,1
MU,MMU,0.20125209346515546,11,-0.07039645734091395,1
MU,MO,-0.15532508150598032,11,0.4273163510071401,1
MU,MP,0.22589527309827512,11,0.8134371709936847,1
MU,MPU,0.10269200877041888,11,0.11892842931699518,1
MU,MS,0.5915149796606533,11,0.754100996342676,1
MU,MT,0.4465339744014083,11,0.7028834427151124,1
MU,MUR,0.3868908377873273,11,0.5524733990697467,1
MU,MUX,0.23886680810636945,11,0.7821324722044998,1
MU,MX,0.3902602330283775,11,0.7520278526832063,1
MU,NU,0.35554023345602653,11,0.6878810964650052,1
MU,SMU,0.15019340972844267,5,0.9416449510093319,1
MU,SU,0.4189082452749253,11,0.6677350770535606,1
MU,TU,-0.0836586268288495,11,0.6848058169783099,1
MU,U,0.39782168214325425,11,0.7325500710124719,1
MU,WU,0.24969374935987118,11,0.770646770698148,1
TLT,ALT,0.017253500735783363,13,0.35962012357789735,1
TLT,PLT,-0.1086019250306863,1,,1
TLT,TLF,-0.05801001262325269,13,0.2939292678509689,1
TLT,TLN,-0.06569278019510094,13,-0.22231993872341826,1
TLT,TLS,-0.019348540497183875,13,-0.2762936797384333,1
TLT,HLT,0.0888188516585248,13,0.01285135191798036,1
TLT,TGT,0.10399181009226961,13,0.13608704957663406,1
TLT,TILT,0.09549515458472058,13,-0.07467078450413818,1
TLT,TLK,0.07425266084042241,13,0.12444157874665837,1
TLT,TOT,-0.05551074944594949,1,,1
TLT,TRT,0.023903888650261374,13,0.3548489902849642,1
TLT,TSLT,0.00914754311413854,13,0.0007642919635703682,1
TLT,TT,0.030465838828669402,13,0.014685980104208548,1
TLT,TXT,0.10939352669536148,13,-0.09919318432600137,1
TLT,VLT,0.14432180034704437,13,0.1372144996766504,1
ETHA,ATHA,0.14491464819317523,16,0.47603231658025796,1
ETHA,EGHA,-0.015595327435070893,6,-0.202845063071824,1
ETHA,ESHA,0.005324306049308526,16,0.31856620020237525,1
ETHA,ETHM,0.20418595101029863,16,0.29436556164853495,1
ETHA,ETHZ,0.1921931331891737,16,0.0564325815218733,1
SOBR,SABR,0.05030651229528128,16,-0.17393103741234497,1
SOBR,SNBR,0.12759845617920543,16,0.027596628520571823,1
SOBR,SBR,-0.14808612314387873,16,-0.3323068930262779,1
SOBR,SOAR,0.07126068445826969,16,-0.06210269012500393,1
SOBR,SOR,-0.05779026454937304,16,-0.5743254839032715,1
SOFI,SPFI,0.36471936290350754,16,0.7105143807871515,1
SOFI,SDFI,-0.02566837090047461,16,0.04359628900614521,1
SOFI,SIFI,0.377188912189343,16,0.745992490217235,1
SOFI,SSFI,-0.009512037918680147,16,0.060082611186328294,1
SOFI,SYFI,0.6133268119154042,16,0.8236223453909767,1
DTCK,DTCX,-0.08541223332157231,14,-0.4883565788564898,1
DTCK,DECK,-0.04153888245353038,14,-0.18556648139008447,1
DTCK,DTK,0.04694214652917986,5,-0.7186441972506115,1
CRWV,CRWD,0.3149963716245923,16,0.23394868730605328,1
CRWV,CRWS,0.1476111482849435,16,-0.18087386064093375,1
MSTX,MGTX,0.21493866499886746,19,0.5195344728819811,1
MSTX,MKTX,-0.07655275846690016,19,-0.03731303879044321,1
MSTX,MLTX,0.04879364177745099,19,0.712503608088548,1
MSTX,MMTX,0.05597643481767419,0,,1
MSTX,MSEX,-0.12167332739197555,19,-0.05003347139158242,1
MSTX,STX,0.24929622592551443,19,0.4815442883647986,1
MSTX,ASTX,0.3680973435849816,10,0.5492927819808352,1
MSTX,DSTX,0.4569926994593466,19,0.7340940366222911,1
MSTX,MATX,0.2615242302917309,19,0.4228112284933595,1
MSTX,MTX,0.2309701058671109,19,0.5166340612485084,1
MSTX,OSTX,0.1671669374305581,19,0.44506296591777056,1
GRAB,GMAB,0.16333447382076,15,0.2740405042639012,1
GRAB,GRAL,0.11351933955014479,15,-0.3428108206985104,1
GRAB,GAB,0.4223200241272694,15,0.43767280871892256,1
GRAB,GBAB,0.20854235338115257,15,0.4091325670295442,1
DJT,IJT,0.34975713086318305,10,0.1599068844743801,1
DJT,DAT,0.41878643284511996,10,0.3062927154808469,1
DJT,DDT,0.10628100808760846,10,-0.21828852051156497,1
DJT,DGT,0.38959024443331947,10,0.26912150802101037,1
DJT,DHT,0.14893881062249567,10,0.15334446319259754,1
DJT,DIT,0.0637392087494031,10,-0.1484655425695116,1
DJT,DJP,0.16649589197214276,10,0.18304120318162262,1
DJT,DT,0.20919229908814524,10,0.2720889477728532,1
DJT,GJT,0.004913238485213797,10,0.00744689843492147,1
DJT,PJT,0.19516299217306654,10,0.023377142542377327,1
DJT,SJT,0.1473097643647092,10,0.02188177308757332,1
AMC,AEC,0.130442561654173,15,0.2690253747605693,1
AMC,AMD,0.20974467063256091,15,0.21676648167040857,1
AMC,AMSC,0.16657480483614173,15,0.5044263467198075,1
AMC,ATMC,-0.06869730219560874,15,0.05102561535691707,1
AMC,TMC,0.12594211729594776,15,0.12757995156551705,1
AMC,ACM,0.16207605866406996,15,0.2295309393885017,1
AMC,ADC,-0.010077752017285696,15,0.22776952125397482,1
AMC,AFMC,0.2967714690174591,15,0.23741555593695743,1
AMC,ALC,0.09586903194908691,15,-0.07150347552146824,1
AMC,AM,0.1224406308434461,15,0.43996716914318623,1
AMC,AME,0.21302405543394937,15,0.20299798235772257,1
AMC,AMG,0.23351107629186002,15,0.20333835582553939,1
AMC,AMN,0.09701793187006254,15,0.03605894877356522,1
AMC,AMP,0.29775796201543997,15,0.30360880719143474,1
AMC,AMR,0.2044847631199956,15,0.36382787008045864,1
AMC,AMRC,0.10181697130890817,15,0.045535844150047605,1
AMC,AMS,-0.05559014227442649,15,-0.20868063998783876,1
AMC,AMT,0.021461442466596866,15,0.010949755652703575,1
AMC,ASC,0.12739211272458625,15,0.019744565422709855,1
AMC,AVMC,0.3108812583677535,15,0.2360903770583321,1
AMC,CMC,0.292044220452204,15,0.2947442854212437,1
AMC,EMC,0.21206548551708584,15,-0.05177366555990158,1
AMC,FMC,0.14133460067982972,15,0.1513096423864861,1
AMC,HMC,0.15876478908845174,15,0.0833685624894495,1
AMC,MAC,0.18043053020053673,15,0.25665681687660363,1
AMC,MC,0.2658889863460928,15,0.1890916321470385,1
AMC,MMC,0.06595086934814234,15,0.24502728140682914,1
AMC,OMC,0.0939046062038447,15,0.12961516491750927,1
AMC,PAMC,0.3283270039187736,15,0.2271770224495967,1
AMC,SMC,0.1130953167297863,15,0.21820913211474385,1
AMC,UMC,0.08414652044932847,15,-0.04196403406437832,1
AMC,VMC,0.24073142291397195,15,0.1742178624867775,1
ZSL,PSL,-0.11479287026093488,23,-0.38035274332031577,1
