Target,Candidate,Correlation_All,High_Vol_Count,Correlation_High_Vol,Distance
BYND,BLND,0.08053012982674373,20,0.23389678102411157,1
BYND,BOND,0.030152883894705468,20,0.011244646229312105,1
BYND,BYD,0.08258575138348895,20,-0.016299938633556135,1
BYND,BYLD,0.06689352330409847,20,0.029803535988688807,1
BYND,MYND,-0.008268731903248892,20,-0.10926351836405046,1
TSLA,ESLA,0.1570421435082985,10,0.17579967454356651,1
TSLA,TBLA,0.3065518251321064,10,0.6427725757460218,1
TSLA,TELA,0.09804607126667954,10,0.548464360615786,1
TSLA,TLSA,0.08968067230321065,10,0.5219823629338735,1
TSLA,TSHA,0.0824202102674822,10,0.3112800768200335,1
TSLA,STLA,0.4622826924551718,10,0.7098077596558938,1
TSLA,TSLT,0.9994678169086714,10,0.9996281763471154,1
TSLA,TSLX,0.322215405540033,10,0.5429205945774691,1
TSLA,TSLZ,-0.9989096702386567,10,-0.9998751462898431,1
TSLA,TSPA,0.6891498624071449,10,0.8241972480865295,1
TSLL,TSEL,0.6379557498553496,13,0.6079466369714951,1
TSLL,TSL,0.9996400806809301,13,0.9994643104708321,1
TSLL,TSLA,0.9998625095800863,13,0.9999427784220547,1
TSLL,TSLG,0.999802312782866,13,0.9997997119911687,1
TSLL,TSLQ,-0.9998366705729578,13,-0.9999523742177796,1
TSLL,TSLR,0.9998773465756764,13,0.999980737370583,1
TSLL,TSLS,-0.9994321112002515,13,-0.9999100793372684,1
TSLL,TBLL,-0.1597818423643655,13,-0.17988316588453315,1
TSLL,TILL,0.05699182281234335,13,-0.3330840017920317,1
TSLL,TOLL,0.5559603033094692,13,0.11002341816884663,1
TSLL,TSLI,0.9996777597792488,0,,1
TSLL,TSLO,0.8997826627039239,2,1.0,1
TSLL,TSLP,0.9769186548091492,13,0.970148055830938,1
TSLL,TSLT,0.9995268473343164,13,0.9985487639145534,1
TSLL,TSLW,0.9971483616053559,7,0.998356848985223,1
TSLL,TSLX,0.32329908862765117,13,-0.20249996360735825,1
TSLL,TSLY,0.9824082701845318,13,0.9933269385466248,1
TSLL,TSLZ,-0.9989175940689401,13,-0.9997878128697237,1
TSLL,TSOL,-0.5301027753379204,0,,1
ONDS,ODDS,0.3114797984278367,17,0.10709152186753314,1
ONDS,BNDS,0.23032591886244305,17,-0.16577936804719942,1
ONDS,INDS,0.17677187623144056,16,0.061445065358568716,1
ONDS,OND,0.3696216781874585,17,0.2572960018873408,1
IVP,IEP,0.08480233278957729,19,0.22968092053177358,1
IVP,IVA,-0.004523429409135057,19,-0.05361811390817546,1
IVP,IVF,0.02290070950583513,19,0.17385689662291684,1
IVP,DIVP,0.0930052205742392,19,0.24946057211909403,1
IVP,IBP,0.0698750899121056,19,0.14532335038878555,1
IVP,IP,0.03721703587314644,19,0.029159514285453714,1
IVP,ITP,-0.01864895469825822,19,-0.16405584674825197,1
IVP,IVE,0.12362474617621558,19,0.2861983344527374,1
IVP,IVR,0.09520727658442603,19,-0.005783412781365306,1
IVP,IVT,0.07835135465610663,19,0.09501177904670799,1
IVP,IVV,0.12832931116604587,19,0.27861160723543055,1
IVP,IVW,0.11981397521914439,19,0.21499249861608644,1
IVP,IVZ,0.12325703483916223,19,0.1920456465190302,1
IVP,IWP,0.11337054900877705,19,0.1819038895636326,1
IVP,IXP,0.11147746576312587,19,0.21344432386796783,1
IVP,RVP,-0.029599110366774057,19,-0.30597618749413946,1
INTC,BNTC,0.1415487125843251,17,-0.12924479572969783,1
INTC,INAC,-0.12880867932026746,4,,1
INTC,INTA,0.27835709313913054,17,0.2689181071560512,1
INTC,INTG,0.03169938849768231,17,0.23210097525781354,1
INTC,INTJ,0.01950802449655453,17,-0.06370321365071442,1
INTC,INTR,0.14824735478778409,17,-0.18461277110472532,1
INTC,INTS,-0.02385777746911191,17,-0.4331280083180299,1
INTC,INTU,0.21580444316543818,17,-0.004885053792964843,1
INTC,INTZ,0.06749351561576938,17,0.04466835136168477,1
INTC,IRTC,0.13723541937348713,17,0.3213697943005189,1
INTC,IETC,0.42230986014727007,17,0.016779359055813743,1
INTC,INTF,0.41211452686523725,17,0.2855645760947764,1
INTC,INTL,0.4265659831311823,17,0.2124448347832559,1
INTC,INTM,-0.15925295598889583,5,-0.6997416674148557,1
INTC,INTT,0.19747852622565543,17,-0.025414139531200655,1
VMAR,MAR,0.025212714539534914,18,0.0007528803521984032,1
VMAR,VRAR,0.04456834126512666,18,-0.0815226200909898,1
VMAR,BMAR,0.09489617118238018,18,0.06574848421383298,1
VMAR,DMAR,0.08551178612980376,18,0.058447780361712984,1
VMAR,FMAR,0.08342253540185941,18,0.054567036118202523,1
VMAR,GMAR,0.08905787001062831,18,0.11340019993099976,1
VMAR,IMAR,0.053673319764621745,18,-0.04540712042837433,1
VMAR,KMAR,0.1077015791094861,15,0.029215247958425786,1
VMAR,NMAR,0.11508033825449922,15,0.21031462301890308,1
VMAR,PMAR,0.1033369194502774,18,0.12638222731290022,1
VMAR,QMAR,0.09416705732505148,18,0.07290646132681472,1
VMAR,TMAR,0.07655142751567758,12,-0.29042623912005067,1
VMAR,UMAR,0.10609589901688725,18,0.1321994497690728,1
VMAR,VMAX,0.0777773384063357,18,-0.028271139316324148,1
VMAR,XMAR,0.08508408144377277,18,0.11928127396140041,1
VMAR,YMAR,0.0431259635379191,18,-0.11561587838723165,1
VMAR,ZMAR,0.10040318167347008,15,0.12642423544249845,1
WOK,AOK,0.03695204222156041,19,-0.22394515062143527,1
WOK,NOK,-0.03408340019817986,19,0.28014034813078276,1
WOK,ROK,0.008586976907705714,19,-0.4487771950350918,1
WOK,TOK,0.07011778665219454,19,-0.13662683163142156,1
WOK,WK,-0.008587889742556762,19,0.08300911369982587,1
WOK,WLK,-0.029993153139082594,19,-0.23054933238388697,1
WOK,WMK,-0.04311643825851463,19,-0.2380667491801033,1
WOK,WOR,0.08460293077624474,19,0.29060374222078283,1
WOK,WOW,0.023116339835329333,19,-0.0003626101466367515,1
AAPL,AAL,0.46193861620542165,19,0.7979084011719624,1
AAPL,AAPG,0.1564548047240581,18,0.2444875589903033,1
AAPL,AMPL,0.41645829408397156,19,0.6801246532718737,1
AAPL,AAP,0.25322548920249144,19,0.7080731452742751,1
AAPL,AAPR,0.7457194095386773,19,0.8982062418735839,1
AAPL,AAPX,0.998751189712571,19,0.9995807074672831,1
AAPL,CAPL,0.25692986829582687,19,0.5134843643066364,1
AAPL,PAPL,0.04568176573251579,19,0.09662230853447977,1
FOLD,BOLD,0.16247011509667603,19,0.15642496318738205,1
FOLD,COLD,0.16188086198780816,19,-0.013366832978709822,1
FOLD,FCLD,0.22675270936803463,19,0.04587737626301378,1
FOLD,FYLD,0.2342746417247774,19,0.06258590801905241,1
FOLD,GOLD,0.1136609521935395,19,0.21307525290772017,1
FOLD,HOLD,-0.433517235182116,10,-0.8688991944457216,1
FOLD,KOLD,0.02486998111795557,19,0.30358190974248855,1
TQQQ,GQQQ,0.9895557384569267,15,0.9975999145048496,1
TQQQ,IQQQ,0.9553250132390513,15,0.949916257631441,1
TQQQ,KQQQ,0.9659781838367618,15,0.991101970495594,1
TQQQ,MQQQ,0.9976386696016563,15,0.9994232949396712,1
TQQQ,QQQ,0.9998162162930346,15,0.9999571471673171,1
TQQQ,SQQQ,-0.9998445869075828,15,-0.9999878076418272,1
TQQQ,TQQY,0.785288432695697,11,0.7277536407228604,1
TQQQ,YQQQ,-0.9284758638822503,15,-0.9265393096844508,1
TQQQ,CQQQ,0.5135476819489199,15,0.7822484049112824,1
ASST,AMST,0.08722177403149457,12,0.11327663191244403,1
ASST,AQST,0.03856340014452603,12,0.31008673964061206,1
ASST,ASRT,0.0783829847817006,12,0.3911533463688046,1
ASST,ASTS,0.04913515058783082,12,0.011009142206194299,1
ASST,AUST,-0.0855868996537616,12,-0.2760298443137084,1
ASST,GSST,-0.05373059082716718,12,-0.23949040666410382,1
ASST,MSST,0.6448560398581166,0,,1
ASST,RSST,0.006117782138950197,12,0.008793154896896164,1
ASST,SST,0.15088193786492285,12,0.5273239071757053,1
AVGO,ANGO,0.17574910832285148,19,0.38594401099644776,1
AVGO,AUGO,0.12728385529351807,9,0.2085008190190215,1
AVGO,AVGB,0.16918857887053687,13,0.34921896403452624,1
AVGO,AVO,-0.10429923203620457,19,0.13916668543504962,1
AVGO,EVGO,0.25209571084952986,19,0.6211571299908,1
AVGO,AGO,0.12676535390038504,19,0.3757410798556808,1
AVGO,AVGE,0.5953745264896356,19,0.6587321502595854,1
AVGO,AVGV,0.5393228755625599,19,0.6338741670070319,1
AAL,AAPL,0.46193861620542165,13,0.7945545442112729,1
AAL,ABL,0.28168375065711054,13,0.4768083828414033,1
AAL,AMAL,0.5143844156845893,13,0.5670667420706794,1
AAL,ANL,0.06568941877996481,13,0.023215782316030834,1
AAL,AVL,0.34956629560704233,13,0.6239067865291241,1
AAL,PAL,0.32144303446066036,13,0.6854303954190576,1
AAL,UAL,0.8583450474921769,13,0.9632267407721284,1
AAL,AA,0.5010728240911765,13,0.7778514971943236,1
AAL,AAA,0.03655200121825836,13,0.20778326479275816,1
AAL,AAM,-0.03222536975360809,13,-0.25312188923919926,1
AAL,AAP,0.1813922834943653,13,0.5001239362849665,1
AAL,AAT,0.410586448003342,13,0.8351653101657273,1
AAL,AFL,0.22396071087322608,13,0.6086926903304971,1
AAL,AGL,0.020642811496857632,13,-0.2930473625821384,1
AAL,AHL,-0.030950399183022684,6,-0.31083010011018497,1
AAL,AL,0.509489412228133,13,0.8284952158584058,1
AAL,ALL,0.12755443066572153,13,0.39769403168168704,1
AAL,ARL,0.17316160425099408,13,0.4703482771094562,1
AAL,AVAL,0.17341627102172028,13,0.454632465378099,1
AAL,AXL,0.4458368662739244,13,0.8391145928707392,1
AAL,CAL,0.5186619860601333,13,0.8885179016353129,1
AAL,DAL,0.8590707655709454,13,0.981114911991096,1
AAL,GAL,0.5424459342893931,13,0.8044463351252276,1
AAL,HAL,0.3341000391223328,13,0.6616428944526748,1
AAL,RAL,0.2927190807188846,4,-0.5474028051065225,1
AAL,TAL,0.03882760577142705,13,0.005451753616796225,1
AAL,VAL,0.36162178230671516,13,0.5229582042720899,1
AAL,WAL,0.5616398195250611,13,0.8007441452016115,1
OPEN,OPENL,0.8806353053990995,0,,1
OPEN,OPENW,0.9030149634907886,0,,1
OPEN,OPENZ,0.9876291599486764,0,,1
OPEN,OGEN,0.017170983908164104,17,0.13861108460977095,1
OPEN,OPER,0.04829069061423903,17,0.16297216322603694,1
OPEN,OPLN,0.024420445567873313,0,,1
OPEN,PEN,0.03240853922552778,17,0.039548883451918704,1
TSLS,SLS,-0.1515905509072634,18,0.07333557559483601,1
TSLS,TLS,-0.2431489422795404,18,-0.32086940506248685,1
TSLS,TPLS,-0.032448734238396865,18,-0.08064462710354794,1
TSLS,TSL,-0.9992951198587926,18,-0.9992976183277558,1
TSLS,TSLA,-0.9994330100314335,18,-0.9997561695293469,1
TSLS,TSLG,-0.99934681649308,18,-0.999720151740072,1
TSLS,TSLL,-0.9994321112002515,18,-0.9998122292832932,1
TSLS,TSLQ,0.9994489444671975,18,0.9998347457209822,1
TSLS,TSLR,-0.9994904137084812,18,-0.9998525154974361,1
TSLS,TGLS,-0.35885849850800305,18,-0.2806772543748964,1
TSLS,TSLI,-0.9975976084993737,5,-0.9959099509469104,1
TSLS,TSLO,-0.9028382904680973,9,-0.9282640954003946,1
TSLS,TSLP,-0.9768774213671465,18,-0.9524547275531913,1
TSLS,TSLT,-0.9990290510307099,18,-0.9996521652416104,1
TSLS,TSLW,-0.9970070527225134,17,-0.9976718669306567,1
TSLS,TSLX,-0.3227750520000701,18,-0.33402435105264344,1
TSLS,TSLY,-0.9823204013314448,18,-0.9914288141599161,1
TSLS,TSLZ,0.99838280064807,18,0.9993645702306637,1
IBIT,IBAT,0.43011294866189986,14,0.45239310212691425,1
IBIT,IBIO,0.17898027693228152,14,0.3470479441222189,1
IBIT,IBOT,0.44201248976097685,14,0.28468974814566517,1
IBIT,IBTI,-0.1981925567710751,14,-0.13782870153331359,1
IBIT,ILIT,0.2674299407680678,14,0.47509168265098234,1
IBIT,XBIT,0.17664144170968596,14,-0.47213786466431806,1
IBIT,BIT,0.1898357771800383,14,0.3093426439152628,1
IBIT,EBIT,0.3985425810448891,14,0.24667034167245458,1
IBIT,IBDT,0.016308643976422395,14,0.21603166625395287,1
IBIT,IBIC,-0.0716410932538101,14,0.08139592598569269,1
IBIT,IBID,-0.17989231243261725,14,0.06596982194967925,1
IBIT,IBIE,-0.03546844200496466,14,0.20901207378428674,1
IBIT,IBIF,-0.068839818432967,14,0.2831243112314352,1
IBIT,IBIG,-0.06141630339098721,14,0.10700888787643624,1
IBIT,IBIH,-0.07106834078020824,14,0.05090967576254791,1
IBIT,IBII,-0.05478191055978085,14,0.0034695373114216155,1
IBIT,IBIJ,-0.07101074412572331,14,0.020252818693862803,1
IBIT,IBIK,-0.008518656825626851,14,-0.013981176448402894,1
IBIT,IBIL,0.2258179378654994,11,-0.4886223624452152,1
IBIT,IBMT,0.11621293426469817,11,-0.06574799874192848,1
IBIT,SBIT,-0.9996507453753768,14,-0.9998284818432066,1
IBIT,YBIT,0.9462804953477908,14,0.9676122790042585,1
RIVN,FIVN,0.3129457320826458,18,-0.11529203338719875,1
RIVN,LIVN,0.036497444115417374,18,-0.45822964326316734,1
RIVN,DIVN,0.21063572483547402,10,0.3838166694661773,1
RIVN,RISN,0.3190124202080505,18,-0.08966026990095799,1
RIVN,RIV,0.2540544506155959,18,-0.0823040594791955,1
QQQ,GQQQ,0.9892974037347766,13,0.9977469064451336,1
QQQ,IQQQ,0.9543707503347829,13,0.9585730852682721,1
QQQ,KQQQ,0.9657271072774887,13,0.9914972378948114,1
QQQ,MQQQ,0.9979228124113446,13,0.999500736387129,1
QQQ,QQQA,0.9229988180285985,13,0.991600197842128,1
QQQ,QQQE,0.9467902506199669,13,0.9910460556249253,1
QQQ,QQQG,0.9388214113664897,13,0.9952326914155869,1
QQQ,QQQH,0.9740461804267658,13,0.9962802145987013,1
QQQ,QQQI,0.9938314152476889,13,0.9989434053158676,1
QQQ,QQQJ,0.8997052045896384,13,0.9883753617719327,1
QQQ,QQQM,0.9998214805473871,13,0.9999680379859432,1
QQQ,QQQP,0.9964159019434236,13,0.9995607075309028,1
QQQ,QQQS,0.7987223722225251,13,0.9734806880923771,1
QQQ,QQQT,0.9887010044635071,13,0.9987962468887783,1
QQQ,QQQX,0.910069834234249,13,0.9620234809903728,1
QQQ,QQQY,0.8661064886852455,13,0.8416237754149247,1
QQQ,QXQ,0.9545455501788341,13,0.9981758526562811,1
QQQ,YQQQ,-0.9285612570031185,13,-0.9315838175063773,1
QQQ,CQQQ,0.5134380042577399,13,0.7955262080288771,1
QQQ,QQH,0.8930992112629633,13,0.9329029385381334,1
QQQ,QQQD,-0.9484251664881916,13,-0.9813217221975047,1
QQQ,QQQU,0.9461534455463136,13,0.9816313026084444,1
TRIB,TRI,-0.016225274389677583,13,-0.21634623383234836,1
TRIB,TRIL,0.27208423472323984,4,0.8634044229023038,1
TRIB,TRIN,0.09454113691576158,13,-0.018617920557670878,1
TRIB,TRIP,0.08890661179481571,13,-0.08618569981752257,1
TRIB,TRMB,0.03334359455634077,13,-0.21980079302854463,1
TRIB,TRIO,-0.08974244792925488,12,-0.27927871397716175,1
NFLX,FLX,-0.05791489719282456,14,0.22744897855346555,1
NFLX,MFLX,-0.06054708376934083,14,-0.06870473709058715,1
NFLX,OFLX,0.012526338950834237,14,-0.18842589982803915,1
NFLX,JFLX,0.052821913881760676,2,-1.0,1
NFLX,NFLT,0.16481871988164026,14,0.15276310609459004,1
NFLX,XFLX,0.42778661732165035,14,0.31626503758886093,1
CGC,BGC,0.16986233810219162,17,0.11670180315441656,1
CGC,CAC,0.22622888938944136,17,0.231934082796796,1
CGC,CBC,-0.32639829732898423,0,,1
CGC,CCC,0.2568503605551973,17,0.34557113047687915,1
CGC,CCG,-0.008362819070993352,17,-0.30891966699102236,1
CGC,CDC,0.1709750229475707,17,0.06389248700284138,1
CGC,CG,0.1840461509582689,17,-0.12190931022657087,1
CGC,CGCT,-0.14119458095323226,8,-0.6596868881436933,1
CGC,CGO,0.20011882942704795,17,-0.07911429241836582,1
CGC,PGC,0.22927254658487994,17,0.1437626177841593,1
CGC,RGC,-0.004965960395319147,17,-0.34615344200495446,1
CGC,SGC,0.14276909498851875,17,0.05810962827809681,1
CGC,CC,0.23242145785570942,17,-0.27855379101179173,1
CGC,CGCB,0.027529077077194323,17,-0.21617562879410354,1
CGC,CGCP,0.08244331828515848,17,-0.21000997368004298,1
CGC,CGCV,0.20811989421531277,17,-0.2058329478836529,1
CGC,CGIC,0.18328504186911446,17,-0.18474669459749973,1
CGC,CGV,0.2276432230851165,17,0.08232598134799204,1
CGC,CGW,0.1722704109931109,17,0.03125048160713149,1
CGC,CMC,0.20988065565405123,17,-0.013336576999184885,1
CGC,CNC,-0.022525721103169655,17,0.18847088317037555,1
CGC,CRC,0.1633487253341131,17,-0.06805116144410488,1
CGC,GCC,0.11973017178695189,17,-0.09041688154419515,1
CGC,IGC,0.2340927600070515,17,0.3031530136987952,1
CGC,KGC,0.012153534989224913,17,0.08467522304153219,1
CGC,MGC,0.24330124376088724,17,-0.2032364398341874,1
PLTR,DLTR,0.1038937687748299,18,0.42532564956663127,1
PLTR,KLTR,0.3097231518685349,18,0.6231548528398954,1
PLTR,PLMR,0.1703804511528241,18,0.14079106836301564,1
PLTR,PLTK,0.1459965024995223,18,0.4682825248585169,1
PLTR,PLTS,-0.09218337731092596,3,,1
PLTR,PLUR,0.09990624712975604,18,0.04395838423919093,1
PLTR,PMTR,0.27701126225080325,9,0.41826082641351225,1
PLTR,PSTR,0.5514553976064995,18,0.5472127822648895,1
PLTR,FLTR,0.348119784141857,18,0.45049931869034743,1
PLTR,GLTR,0.06707096656974709,18,0.4414946076594899,1
PLTR,PLDR,0.4826067805515113,18,0.4319968825021368,1
PLTR,PLTM,0.06581715001500196,18,0.1992261827243795,1
AMZN,ALZN,-0.005041384889167761,15,-0.23340710179394003,1
AMZN,AMGN,0.0857298731106018,15,0.05841669023558366,1
AMZN,AMRN,0.1355779873287716,15,0.12244919796736482,1
AMZN,AMUN,0.13760406172311307,1,,1
AMZN,AZN,0.04563324608501684,15,-0.12574122212342778,1
AMZN,AIZN,0.16954249390144355,15,0.046420901384309265,1
AMZN,AMN,0.26670505889764856,15,0.7878790142517421,1
AMZN,AMZA,0.28187338117445826,15,0.3637828263159763,1
AMZN,AMZE,0.13184399040247632,15,0.01076742861418005,1
RGTI,RGTIW,,0,,1
RGTI,RMTI,0.23217248278055921,14,0.06122072865959233,1
RGTI,RGT,0.26722454869385026,14,0.06060121561791781,1
NVD,NVA,-0.016025267512380054,18,0.005260137990493238,1
NVD,NVDA,-0.9995968068335936,18,-0.9997180107901218,1
NVD,NVDD,0.9991893168726637,18,0.9997322419667335,1
NVD,NVDG,-0.9993013995720733,18,-0.9995922036250101,1
NVD,NVDL,-0.9997296021464661,18,-0.9998618783163016,1
NVD,NVDS,0.9995121787990698,18,0.9996714094915542,1
NVD,NVDU,-0.9996916133315651,18,-0.9997939551005484,1
NVD,NVX,-0.16631433897732356,18,-0.1108013128464634,1
NVD,AVD,-0.03462814739754393,18,-0.44989264825454667,1
NVD,FVD,-0.1884331907065463,18,-0.5042340473043714,1
NVD,NAD,-0.18211861180590394,18,-0.4337753893398975,1
NVD,NGD,-0.15714557308924157,18,-0.5605569895431682,1
NVD,NVDB,-0.9977380557993247,6,-0.9996824031371797,1
NVD,NVDO,-0.9677198587883876,6,-0.9774574460710915,1
NVD,NVDQ,0.99792677982794,18,0.9995484304660547,1
NVD,NVDW,-0.9975678347090844,15,-0.9994126814198087,1
NVD,NVDX,-0.9997285033017425,18,-0.9998600097467103,1
NVD,NVDY,-0.9810201399056367,18,-0.9798232481371146,1
NVD,NVG,-0.18020850571687985,18,-0.3683154051805186,1
NVD,NVO,-0.14788393479578024,18,-0.4187693541172609,1
NVD,NVR,-0.02585215337647247,18,-0.3297609308647396,1
NVD,NVS,0.10318137267896473,18,0.029719671717593727,1
NVD,NVT,-0.6625519005540627,18,-0.8338764559544172,1
HIHO,HIO,-0.006702011499274407,19,-0.15049479224512227,1
HIHO,HIPO,-0.00623422914135504,19,-0.10138020785225144,1
BITO,BITF,0.4988072065306807,19,0.6759467235584807,1
BITO,BITS,0.8565943088241549,19,0.8819685874767282,1
BITO,IBTO,-0.11590639896789183,19,-0.2041633275721761,1
BITO,NITO,0.10346051657177165,19,0.2713916530316636,1
BITO,BIO,0.2155705684788792,19,0.31458172180643446,1
BITO,BIT,0.1873605424698114,19,0.19417945658688107,1
BITO,BITB,0.9993801429534023,19,0.9997771390448781,1
BITO,BITC,0.5783463851393964,19,0.6099794363074709,1
BITO,BITI,-0.9992573482779685,19,-0.9998570730694464,1
BITO,BITK,0.9750044906316676,3,0.999671282027199,1
BITO,BITQ,0.6993823848084033,19,0.6876846565746849,1
BITO,BITU,0.9994217528312705,19,0.9997162666692332,1
BITO,BITW,0.9024168405866454,19,0.9755488615790266,1
BITO,BITX,0.9994083105210813,19,0.9998024180718236,1
BITO,BITY,0.9800894417910001,12,0.9657038831296963,1
BITO,BTO,0.28324383192343366,19,0.3868898441137322,1
MARA,MAMA,0.19422266157722073,13,-0.22493341155658592,1
MARA,MAR,0.3742922506330433,13,0.4963242120677017,1
MARA,MIRA,0.04332922296172828,13,-0.16866653467090736,1
MARA,TARA,0.27419425486356536,13,0.21749409767847774,1
MARA,GARA,-0.8051590614462601,0,,1
MARA,MAA,0.1108154287010803,13,0.5505799840747111,1
MARA,MAGA,0.4781134746846844,13,0.5238547547804248,1
MARA,MAIA,0.16778933785913114,13,0.30980525500324874,1
MARA,MARB,0.05708801807814588,13,0.08131748586112345,1
MARA,MARM,0.45980244874090903,13,0.6080175425644186,1
MARA,MART,0.4868900968836248,13,0.5043224993315232,1
MARA,MARU,0.5636389787460948,11,0.5223657100694478,1
MARA,MARW,0.5077370493144774,13,0.5309202607529285,1
MARA,MARZ,0.5472419259845505,13,0.49619416324599086,1
MARA,MTRA,0.33510882952797943,5,-0.06503392899011154,1
CMCSA,CMCSV,0.7969671008711575,0,,1
CMCSA,CMSA,0.19824824328131702,15,0.002218357967046556,1
ABEV,ABEO,0.02607134727065289,14,0.4324578533119397,1
ABEV,ABLV,0.10663416396895231,14,0.289946627417622,1
ABEV,ABVE,-0.10137526546267739,14,0.1376575271172974,1
ABEV,ABBV,0.1978098906057408,14,0.2613497245346586,1
ABEV,ABEQ,0.3469234727709589,14,0.49475894468092446,1
ABEV,SBEV,0.010141780961652259,14,-0.00381856832611692,1
BITF,BIAF,0.042760502494436976,15,0.23601177161807682,1
BITF,BITS,0.7438236445245662,15,0.528103171848906,1
BITF,BTF,0.4996471610693799,15,0.1046262372102044,1
BITF,BIT,0.20054884421973254,15,0.3882993168034191,1
BITF,BITB,0.4977677721934541,15,0.22800475773345144,1
BITF,BITC,0.32620322989691797,15,0.27018402127866986,1
BITF,BITI,-0.498023539179717,15,-0.2304562165070415,1
BITF,BITK,0.5704051918224341,0,,1
BITF,BITO,0.4988072065306807,15,0.23195944584190348,1
BITF,BITQ,0.749523264434798,15,0.4172356692830643,1
BITF,BITU,0.49761392685859795,15,0.2302273634206571,1
BITF,BITW,0.4491861934543616,15,0.15072431770449288,1
BITF,BITX,0.49916555913492944,15,0.22553750122737673,1
BITF,BITY,0.4410846494354086,11,0.5549573834577983,1
BAC,BACC,-0.017890642826702628,3,-0.4163507387499029,1
BAC,BACQ,0.06808336644867095,14,0.21123562865014697,1
BAC,BFC,0.4332199056952275,14,0.740289894831384,1
BAC,BGC,0.5398421286448125,14,0.7622663845384571,1
BAC,BNC,-0.002706184940336805,14,0.015093440010373998,1
BAC,BVC,0.03847999805906711,14,-0.01751996140616974,1
BAC,CAC,0.562620399617545,14,0.8090245949767478,1
BAC,IAC,0.4154239090551836,14,0.6441712468221974,1
BAC,IBAC,0.11999259572636042,14,0.18882831815884407,1
BAC,SBAC,0.032588809178941136,14,-0.12026548778953629,1
BAC,BA,0.4967207697956888,14,0.8743010743124361,1
BAC,BAB,0.007221802328771398,14,-0.21319529150366004,1
BAC,BAH,0.09188315690210896,14,-0.04646826021950628,1
BAC,BAI,0.49889521533770276,14,0.7727681520541008,1
BAC,BAK,0.2228990159828009,14,0.23759910368228113,1
BAC,BAM,0.6150037629312044,14,0.8568066987162242,1
BAC,BANC,0.6266834246380143,14,0.7990980991993095,1
BAC,BAP,0.38200255963317625,14,0.5172101202931533,1
BAC,BAR,-0.05585659041238522,14,0.34924020271169715,1
BAC,BAX,0.2817327920874652,14,0.6635145296413432,1
BAC,BBC,0.42099268165423187,14,0.6469568278073364,1
BAC,BC,0.5484436939187138,14,0.7433441870065589,1
BAC,BCC,0.4064135462322763,14,0.636332841230995,1
BAC,BDC,0.6375330005211648,14,0.8578031944034366,1
BAC,BHC,0.2747451931580556,14,0.7174669554844704,1
BAC,BOC,0.2451158421616336,14,0.5521920149143793,1
BAC,BRC,0.38675502348707486,14,0.6255426696063111,1
BAC,BSAC,0.28892516506692184,14,0.46365088042363206,1
BAC,BTC,0.21771264904152243,14,0.27589982912503874,1
BAC,BXC,0.3756061900456693,14,0.5380945859788212,1
BAC,DAC,0.3998314267452887,14,0.7282796009303746,1
BAC,LAC,0.11250068951006484,14,0.4154404255778599,1
BAC,MAC,0.556928443361871,14,0.7573042975400353,1
BAC,NAC,0.14149984100973348,14,0.09194968135376179,1
BAC,PAC,0.22593827231308747,14,0.40732123981138973,1
